105,197,160,5
67,141,164,0
104,213,158,5
2,195,128,3
2,184,131,3
68,158,168,0
39,134,211,2
101,24,205,1
67,129,216,0
102,22,255,1
105,216,226,5
37,113,255,2
36,120,255,2
36,127,255,2
39,116,255,2
105,211,211,5
103,29,255,1
102,26,215,1
6,171,241,4
68,159,172,0
105,201,164,5
6,179,238,4
2,198,131,3
68,153,162,0
38,135,208,2
104,211,158,5
38,120,253,2
7,162,255,4
2,212,171,3
67,143,202,0
2,194,165,3
2,169,175,3
6,172,255,4
105,214,200,5
2,189,164,3
68,156,168,0
98,19,204,1
6,175,234,4
67,154,167,0
68,158,167,0
2,196,129,3
105,201,155,5
95,17,195,1
38,136,203,2
6,145,255,4
