110,33,206,1
1,195,153,3
71,193,90,0
71,166,117,0
2,201,160,3
12,233,236,4
113,226,211,5
78,161,125,0
75,159,157,0
0,188,175,3
112,229,187,5
111,23,255,1
12,238,228,4
26,231,209,2
1,218,103,3
25,233,165,2
11,240,183,4
26,243,147,2
11,243,168,4
112,233,167,5
26,248,139,2
109,12,175,1
113,20,205,1
25,215,226,2
117,46,251,1
112,230,183,5
114,30,255,1
75,158,138,0
114,38,235,1
73,156,154,0
12,235,228,4
112,232,174,5
27,225,161,2
112,237,170,5
12,241,200,4
27,236,160,2
112,234,167,5
12,234,206,4
95,18,169,1
11,245,173,4
112,28,222,1
112,226,246,5
179,185,164,3
12,236,207,4
76,155,159,0
26,228,231,2
27,225,209,2
0,181,203,3
1,183,183,3
1,194,167,3
114,243,107,5
10,246,143,4
26,233,172,2
113,234,109,5
11,245,153,4
12,241,184,4
2,232,88,3
113,236,121,5
103,11,192,1
0,182,182,3
113,48,255,1
26,223,204,2
26,222,240,2
75,162,143,0
111,30,225,1
1,186,191,3
110,27,244,1
111,229,182,5
111,47,176,1
1,211,109,3
26,236,169,2
27,248,145,2
113,242,142,5
74,166,115,0
72,200,70,0
2,223,119,3
112,239,165,5
112,230,229,5
12,237,213,4
78,161,125,0
26,225,233,2
27,229,216,2
12,245,204,4
13,245,239,4
27,234,215,2
107,33,235,1
10,230,170,4
179,192,135,3
119,43,249,1
72,184,101,0
111,32,206,1
116,33,237,1
70,193,82,0
112,234,146,5
12,244,203,4
12,228,247,4
78,154,141,0
26,218,199,2
0,178,199,3
0,186,181,3
112,228,194,5
74,153,163,0
73,153,155,0
0,188,172,3
11,240,151,4
179,207,123,3
178,190,146,3
108,45,193,1
1,204,131,3
13,244,208,4
11,253,159,4
111,236,159,5
1,203,162,3
112,230,237,5
27,226,202,2
112,232,191,5
26,233,234,2
27,237,208,2
12,246,194,4
27,238,232,2
13,249,215,4
74,165,128,0
114,43,185,1
0,202,126,3
113,236,174,5
1,218,109,3
114,32,193,1
114,29,214,1
10,252,158,4
71,179,108,0
72,155,125,0
25,214,238,2
25,215,217,2
77,152,124,0
74,150,159,0
75,157,143,0
116,40,242,1
25,219,249,2
112,225,201,5
0,196,162,3
75,183,84,0
26,225,160,2
115,49,220,1
74,198,90,0
113,238,152,5
0,193,144,3
87,15,151,1
71,186,107,0
25,239,194,2
112,228,233,5
12,231,216,4
12,236,205,4
112,218,225,5
12,235,228,4
114,40,240,1
1,185,195,3
111,225,202,5
109,29,235,1
2,228,103,3
72,166,92,2
11,240,181,4
70,194,79,0
11,250,159,4
70,160,119,0
113,236,94,5
2,223,118,3
3,214,143,3
75,151,145,0
25,226,210,2
74,158,118,0
114,25,246,1
73,160,137,0
114,28,225,1
116,17,246,1
116,21,236,1
1,207,160,3
113,240,137,5
11,247,157,4
26,229,189,2
11,250,151,4
113,238,150,5
12,242,198,4
26,252,150,2
72,185,106,0
12,248,196,4
13,239,236,4
27,221,213,2
113,230,203,5
26,224,241,2
27,232,220,2
179,190,154,3
111,223,225,5
111,226,209,5
108,43,244,1
27,239,140,2
113,232,146,5
76,168,112,0
27,240,159,2
110,34,195,1
112,234,175,5
98,17,160,1
112,242,139,5
2,210,145,3
12,236,236,4
179,185,164,3
113,52,255,1
104,26,255,1
0,182,174,3
0,192,156,3
26,222,249,2
13,241,234,4
74,163,138,0
179,195,135,3
112,56,255,1
112,229,229,5
27,241,181,2
78,161,136,0
13,238,235,4
72,174,118,0
1,197,160,3
26,237,238,2
13,231,255,4
26,212,255,2
112,221,255,5
76,141,186,0
28,225,255,2
179,180,188,3
0,177,228,3
0,176,210,3
76,150,162,0
77,159,119,0
78,153,136,0
116,23,255,1
111,233,173,5
112,39,248,1
12,233,240,4
111,236,146,5
109,27,227,1
73,155,152,0
13,224,255,4
77,148,164,0
112,223,236,5
111,209,255,5
13,232,255,4
112,219,233,5
1,176,231,3
110,218,254,5
13,237,255,4
112,40,173,1
114,47,191,1
26,228,190,2
73,194,81,0
1,223,119,3
12,246,194,4
96,9,149,1
2,225,119,3
2,212,143,3
13,240,228,4
12,239,205,4
26,228,186,2
26,225,231,2
112,233,196,5
27,231,195,2
109,29,249,1
110,31,238,1
26,238,200,2
26,238,149,2
114,43,196,1
11,242,194,4
110,27,170,1
72,186,105,0
111,30,211,1
70,190,79,0
26,246,170,2
111,233,167,5
116,22,255,1
113,224,213,5
12,236,212,4
74,148,161,0
12,238,235,4
75,162,137,0
1,183,198,3
111,223,208,5
112,228,187,5
11,242,153,4
1,202,120,3
25,227,190,2
11,247,153,4
1,213,130,3
12,244,202,4
113,248,116,5
26,249,169,2
2,216,144,3
0,187,177,3
78,161,135,0
115,50,235,1
26,224,237,2
115,40,252,1
0,193,151,3
74,164,154,0
112,27,244,1
1,204,157,3
76,185,87,0
76,168,108,0
25,222,199,2
113,237,140,5
26,235,177,2
26,228,198,2
113,240,123,5
11,246,173,4
109,28,220,1
12,231,244,4
178,186,169,3
113,50,255,1
111,223,243,5
112,227,222,5
12,238,212,4
74,155,164,0
0,186,181,3
26,231,217,2
113,242,138,5
112,230,153,5
112,60,226,1
27,250,146,2
12,252,169,4
73,169,118,0
27,255,147,2
105,28,190,1
26,250,202,2
112,230,240,5
178,190,158,3
113,58,255,1
13,244,240,4
112,231,215,5
12,245,205,4
13,249,243,4
1,192,172,3
27,244,201,2
1,212,106,3
75,182,98,0
0,206,134,3
73,193,91,0
72,186,106,0
1,197,153,3
26,253,154,2
26,246,170,2
12,244,207,4
76,154,150,0
112,228,211,5
77,158,125,0
117,23,255,1
116,35,255,1
75,163,127,0
116,20,255,1
12,238,232,4
111,232,180,5
112,41,172,1
114,37,181,1
11,230,187,4
1,212,112,3
26,240,170,2
112,234,172,5
10,250,149,4
26,240,171,2
1,210,146,3
112,227,236,5
112,227,210,5
78,160,130,0
12,235,240,4
0,188,174,3
26,223,205,2
74,160,157,0
114,32,246,1
1,194,158,3
113,239,147,5
12,242,188,4
117,41,242,1
11,246,169,4
112,235,157,5
1,200,161,3
25,253,145,2
96,7,181,1
109,12,213,1
76,156,137,0
117,42,242,1
74,165,107,0
25,226,226,2
116,31,236,1
113,232,167,5
73,158,145,0
72,166,130,0
71,169,115,0
111,49,193,1
112,232,157,5
112,235,190,5
113,247,124,5
27,246,163,2
0,199,139,3
112,248,113,5
95,17,167,1
106,31,209,1
179,187,178,3
12,238,211,4
12,241,197,4
111,224,225,5
13,242,227,4
0,195,154,3
111,229,214,5
26,234,221,2
12,244,205,4
10,238,150,4
26,230,164,2
26,233,183,2
27,243,153,2
1,206,129,3
74,163,117,0
2,229,101,3
1,221,120,3
2,212,147,3
12,236,228,4
78,159,136,0
179,193,147,3
12,236,238,4
76,161,138,0
76,164,131,0
26,225,243,2
110,35,255,1
26,231,206,2
78,169,110,0
113,231,201,5
113,229,235,5
179,206,138,3
178,195,160,3
113,198,241,5
11,243,188,4
112,225,199,5
25,218,243,2
176,179,228,3
111,209,255,5
11,225,255,4
177,175,235,3
78,135,181,0
78,136,169,0
76,141,205,0
178,179,228,3
111,214,255,5
10,248,142,4
27,233,152,2
113,241,162,5
11,245,153,4
113,243,146,5
73,163,117,0
69,205,79,0
72,188,108,0
112,28,222,1
26,213,220,2
115,50,255,1
179,198,142,3
26,217,231,2
114,46,255,1
115,45,236,1
1,185,189,3
13,238,222,4
110,36,237,1
112,52,182,1
27,231,161,2
12,244,193,4
27,246,147,2
27,246,166,2
116,32,214,1
27,255,131,2
11,252,170,4
111,237,172,5
26,219,226,2
179,195,151,3
78,169,117,0
13,238,240,4
13,242,218,4
76,169,127,0
103,25,255,1
110,38,255,1
0,195,157,3
27,243,146,2
75,189,100,0
12,238,199,4
11,249,160,4
73,178,109,0
1,199,157,3
26,244,160,2
26,239,186,2
1,195,168,3
116,35,255,1
12,240,205,4
76,164,120,0
26,228,227,2
26,230,215,2
75,167,126,0
111,27,255,1
111,36,245,1
1,205,152,3
113,237,141,5
113,237,158,5
0,202,144,3
26,246,169,2
112,31,203,1
111,28,220,1
25,250,153,2
112,236,147,5
1,204,160,3
77,153,150,0
112,230,215,5
113,231,198,5
74,146,164,0
12,237,237,4
0,194,164,3
111,222,239,5
12,238,250,4
112,33,255,1
10,248,151,4
11,244,166,4
76,157,119,0
2,227,109,3
1,210,129,3
112,230,179,5
112,248,110,5
111,24,191,1
13,244,215,4
12,236,230,4
113,52,255,1
26,224,197,2
0,183,185,3
112,233,210,5
76,169,129,0
107,18,255,1
26,230,232,2
75,164,138,0
11,243,154,4
75,172,106,0
25,222,190,2
26,237,161,2
11,242,181,4
26,225,197,2
2,225,115,3
112,237,156,5
111,29,230,1
179,184,181,3
12,235,215,4
113,233,198,5
112,228,233,5
76,159,146,0
115,45,255,1
74,155,164,0
0,186,182,3
12,239,223,4
113,241,146,5
78,176,105,0
26,225,187,2
11,247,162,4
113,238,172,5
112,235,193,5
113,247,122,5
26,241,179,2
1,204,148,3
113,230,239,5
12,237,214,4
11,241,199,4
106,26,255,1
26,222,224,2
113,231,202,5
76,151,165,0
0,191,179,3
26,228,220,2
114,46,188,1
76,183,103,0
117,49,243,1
109,33,186,1
109,36,198,1
26,226,201,2
71,198,80,0
105,24,196,1
13,245,214,4
179,185,181,3
12,232,218,4
114,57,255,1
0,183,190,3
179,191,174,3
76,164,132,0
26,219,255,2
0,187,182,3
75,164,138,0
27,242,137,2
0,211,109,3
113,240,168,5
74,201,80,0
74,191,100,0
26,229,187,2
98,18,155,1
1,216,127,3
73,173,123,0
112,39,255,1
113,52,255,1
113,239,187,5
112,231,226,5
27,224,214,2
12,245,199,4
0,186,187,3
112,228,205,5
12,245,207,4
114,243,131,5
1,213,112,3
76,168,110,0
11,247,157,4
111,35,198,1
110,30,214,1
26,250,150,2
72,181,111,0
112,25,228,1
179,185,181,3
115,44,255,1
26,216,205,2
75,148,160,0
12,240,228,4
0,190,160,3
13,235,255,4
26,225,236,2
74,163,139,0
11,243,153,4
27,240,166,2
77,159,117,0
27,244,158,2
1,210,131,3
116,38,230,1
2,233,104,3
112,238,154,5
26,240,209,2
12,238,227,4
12,236,213,4
113,237,196,5
13,238,241,4
112,233,215,5
77,166,134,0
1,184,195,3
111,231,215,5
110,41,249,1
11,234,179,4
78,151,124,0
112,227,207,5
111,233,161,5
76,165,127,0
0,183,176,3
1,217,134,3
1,202,149,3
74,155,146,0
90,10,255,1
12,230,244,4
25,219,232,2
90,1,255,1
90,12,255,1
0,182,183,3
0,177,221,3
90,10,255,1
75,151,155,0
112,227,175,5
12,239,192,4
26,225,213,2
110,51,220,1
27,237,195,2
27,229,215,2
73,172,108,0
1,206,145,3
13,253,225,4
111,218,255,5
112,217,255,5
27,219,221,2
111,213,255,5
178,180,195,3
112,223,240,5
28,230,255,2
27,231,255,2
0,185,186,3
115,47,209,1
11,244,183,4
119,41,255,1
111,35,209,1
12,241,203,4
25,227,229,2
1,213,134,3
73,171,124,0
13,247,222,4
13,230,255,4
26,209,248,2
112,226,238,5
14,228,255,4
111,221,255,5
76,152,154,0
74,147,179,0
74,152,166,0
106,29,255,1
110,32,142,1
2,227,100,3
2,228,109,3
69,203,69,0
11,255,147,4
26,252,167,2
26,255,130,2
66,8,151,1
112,239,142,5
25,231,204,2
0,204,139,3
74,173,106,0
112,232,196,5
114,36,230,1
1,208,137,3
112,24,244,1
109,26,230,1
107,24,216,1
76,165,110,0
11,234,194,4
12,235,218,4
75,159,123,0
26,223,211,2
112,223,224,5
109,25,203,1
12,241,215,4
74,151,154,0
111,217,255,5
78,143,159,0
12,235,227,4
13,230,255,4
78,149,161,0
112,227,233,5
28,213,255,2
0,179,207,3
76,151,155,0
11,246,170,4
26,233,186,2
177,190,157,3
112,233,169,5
112,231,191,5
26,234,226,2
112,242,138,5
76,171,133,0
1,191,176,3
111,217,255,5
101,28,255,1
13,246,227,4
14,238,255,4
179,179,195,3
27,229,231,2
29,227,255,2
90,8,255,1
0,186,187,3
26,240,138,2
76,192,89,0
113,238,166,5
27,248,145,2
1,216,116,3
114,35,212,1
27,251,140,2
26,246,169,2
1,203,149,3
179,192,171,3
12,238,207,4
113,238,185,5
0,185,183,3
76,164,137,0
75,163,128,0
111,27,255,1
111,231,203,5
12,242,213,4
11,248,150,4
113,241,144,5
0,206,129,3
26,243,154,2
113,235,152,5
12,240,205,4
10,255,157,4
112,236,147,5
2,207,151,3
77,157,140,0
179,195,156,3
113,238,183,5
116,31,255,1
116,40,252,1
115,41,232,1
74,159,156,0
12,240,230,4
112,31,236,1
75,179,85,0
75,178,104,0
76,166,117,0
2,226,107,3
26,236,171,2
12,238,197,4
26,249,138,2
112,233,141,5
12,244,203,4
113,38,255,1
178,192,154,3
115,54,238,1
76,158,148,0
12,237,215,4
26,222,195,2
25,222,246,2
111,28,244,1
112,229,185,5
112,35,160,1
114,240,133,5
11,240,193,4
2,230,101,3
11,247,160,4
12,243,194,4
11,255,146,4
96,7,176,1
71,169,123,0
25,226,221,2
77,149,128,0
113,235,179,5
74,156,143,0
74,162,134,0
114,38,223,1
112,26,250,1
73,161,139,0
1,203,152,3
76,178,86,0
26,225,171,2
115,57,234,1
1,218,116,3
113,236,161,5
112,229,184,5
26,247,161,2
1,207,138,3
112,229,187,5
112,227,243,5
12,236,215,4
178,196,151,3
26,220,245,2
26,224,231,2
113,45,255,1
26,223,255,2
109,29,255,1
112,225,211,5
11,247,159,4
76,181,109,0
0,202,139,3
11,252,163,4
109,38,211,1
13,244,211,4
71,205,80,0
27,248,179,2
13,253,210,4
78,154,149,0
112,234,216,5
179,202,147,3
26,222,250,2
0,188,175,3
112,238,204,5
26,227,255,2
1,187,187,3
110,43,255,1
